Column1;t_idx;u_abs_eff_FLORIS;Ct_FLORIS;AI_FLORIS;TI_FLORIS;Power_FLORIS;power_OFF;time
255;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;1120
256;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;1120
257;5;5,73575E+16;9,01871E+15;3,43372E+16;1,01893E+16;1,6317E+16;1,49622E+13;1120
258;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03561E+15;4,38402E+15;4,09117E+16;1120
259;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;1120
260;8;6,11438E+15;8,93856E+15;3,37101E+15;1,05503E+15;1,98175E+15;1,83469E+16;1120
261;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;1160
262;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;1160
263;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;1160
264;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;1160
265;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;1160
266;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;1160
267;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03561E+15;4,38402E+15;4,09117E+16;1160
268;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;1160
269;8;6,11438E+14;8,93856E+15;3,37101E+16;1,05503E+15;1,98175E+16;1,83469E+16;1160
270;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;1200
271;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;1200
272;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;1200
273;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;1200
274;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;1200
275;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;1200
276;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03561E+15;4,38402E+15;4,09117E+16;1200
277;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;1200
278;8;6,11438E+14;8,93856E+15;3,37101E+16;1,05503E+15;1,98175E+16;1,83469E+16;1200
279;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;1240
280;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;1240
281;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;1240
282;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;1240
283;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;1240
284;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;1240
285;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03561E+15;4,38402E+15;4,09117E+16;1240
286;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;1240
287;8;6,11438E+14;8,93856E+15;3,37101E+16;1,05503E+15;1,98175E+16;1,83469E+16;1240
288;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;1280
289;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;1280
290;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;1280
291;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;1280
292;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;1280
293;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;1280
294;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03561E+15;4,38402E+15;4,09117E+16;1280
295;7;5,73554E+14;9,01876E+15;3,43376E+15;1,019E+16;1,63152E+16;1,49605E+16;1280
296;8;6,11438E+14;8,93856E+15;3,37101E+16;1,05503E+15;1,98175E+16;1,83469E+16;1280
297;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;1320
298;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;1320
299;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;1320
300;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;1320
301;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;1320
302;5;5,73542E+14;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;1320
303;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03561E+15;4,38402E+15;4,09117E+16;1320
304;7;5,73554E+14;9,01876E+15;3,43376E+15;1,019E+16;1,63152E+16;1,49605E+16;1320
305;8;6,11438E+14;8,93856E+15;3,37101E+16;1,05503E+16;1,98175E+16;1,83469E+16;1320
306;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;1360
307;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;1360
308;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;1360
309;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;1360
310;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;1360
311;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;1360
312;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;1360
313;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;1360
314;8;6,11438E+14;8,93856E+15;3,37101E+16;1,05503E+15;1,98175E+16;1,83469E+16;1360
315;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;1400
316;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;1400
317;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;1400
318;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;1400
319;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;1400
320;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;1400
321;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03561E+15;4,38402E+15;4,09117E+16;1400
322;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;1400
323;8;6,10883E+16;8,93912E+14;3,37144E+16;1,05503E+16;1,97561E+16;1,82943E+16;1400
324;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;1440
325;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;1440
326;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;1440
327;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;1440
328;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;1440
329;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;1440
330;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03561E+15;4,38402E+15;4,09117E+16;1440
331;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;1440
332;8;6,11438E+14;8,93856E+15;3,37101E+16;1,05503E+15;1,98175E+16;1,83469E+16;1440
333;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;1480
334;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;1480
335;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;1480
336;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;1480
337;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;1480
338;5;5,73542E+14;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;1480
339;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;1480
340;7;5,73554E+14;9,01876E+15;3,43376E+15;1,019E+16;1,63152E+16;1,49605E+16;1480
341;8;6,11438E+14;8,93856E+15;3,37101E+16;1,05503E+16;1,98175E+16;1,83469E+16;1480
342;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;1520
343;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;1520
344;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;1520
345;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;1520
346;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;1520
347;5;5,73542E+14;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;1520
348;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;1520
349;7;5,73554E+14;9,01876E+15;3,43376E+15;1,019E+16;1,63152E+16;1,49605E+16;1520
350;8;6,11438E+14;8,93856E+15;3,37101E+16;1,05503E+16;1,98175E+16;1,83469E+16;1520
351;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;1560
352;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;1560
353;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;1560
354;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;1560
355;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;1560
356;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;1560
357;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;1560
358;7;5,73554E+14;9,01876E+15;3,43376E+15;1,019E+16;1,63152E+16;1,49605E+16;1560
359;8;6,10883E+16;8,93912E+14;3,37144E+16;1,05503E+16;1,97561E+16;1,82943E+16;1560
360;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;1600
361;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;1600
362;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;1600
363;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;1600
364;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;1600
365;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;1600
366;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;1600
367;7;5,73554E+14;9,01876E+15;3,43376E+15;1,019E+16;1,63152E+16;1,49605E+16;1600
368;8;6,11438E+14;8,93856E+15;3,37101E+16;1,05503E+16;1,98175E+16;1,83469E+16;1600
369;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;1640
370;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;1640
371;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;1640
372;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;1640
373;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;1640
374;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;1640
375;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;1640
376;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;1640
377;8;6,11438E+14;8,93856E+15;3,37101E+16;1,05503E+16;1,98175E+16;1,83469E+16;1640
378;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;1680
379;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;1680
380;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;1680
381;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;1680
382;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;1680
383;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;1680
384;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;1680
385;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;1680
386;8;6,11438E+14;8,93856E+15;3,37101E+16;1,05503E+16;1,98175E+16;1,83469E+16;1680
387;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;1720
388;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;1720
389;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;1720
390;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;1720
391;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;1720
392;5;5,73542E+14;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;1720
393;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;1720
394;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;1720
395;8;6,11438E+14;8,93856E+15;3,37101E+16;1,05503E+16;1,98175E+16;1,83469E+16;1720
396;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;1760
397;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;1760
398;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;1760
399;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;1760
400;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;1760
401;5;5,73542E+14;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;1760
402;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;1760
403;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;1760
404;8;6,11438E+14;8,93856E+15;3,37101E+16;1,05503E+16;1,98175E+16;1,83469E+16;1760
405;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;1800
406;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;1800
407;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;1800
408;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;1800
409;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;1800
410;5;5,73542E+14;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;1800
411;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;1800
412;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;1800
413;8;6,11438E+14;8,93856E+15;3,37101E+16;1,05503E+16;1,98175E+16;1,83469E+16;1800
414;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;1840
415;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;1840
416;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;1840
417;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;1840
418;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;1840
419;5;5,73542E+14;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;1840
420;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;1840
421;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;1840
422;8;6,11438E+14;8,93856E+15;3,37101E+16;1,05503E+16;1,98175E+16;1,83469E+16;1840
423;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;1880
424;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;1880
425;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;1880
426;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;1880
427;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;1880
428;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;1880
429;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;1880
430;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;1880
431;8;6,11438E+14;8,93856E+15;3,37101E+16;1,05503E+16;1,98175E+16;1,83469E+16;1880
432;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;1920
433;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;1920
434;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;1920
435;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;1920
436;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;1920
437;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;1920
438;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;1920
439;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;1920
440;8;6,10883E+15;8,93912E+14;3,37144E+16;1,05503E+16;1,97561E+15;1,82943E+16;1920
441;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;1960
442;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;1960
443;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;1960
444;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;1960
445;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;1960
446;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;1960
447;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;1960
448;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;1960
449;8;6,11438E+14;8,93856E+15;3,37101E+16;1,05503E+16;1,98175E+16;1,83469E+16;1960
450;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;2000
451;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;2000
452;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;2000
453;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;2000
454;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;2000
455;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;2000
456;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;2000
457;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;2000
458;8;6,10883E+15;8,93912E+14;3,37144E+16;1,05503E+16;1,97561E+16;1,82943E+16;2000
459;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;2040
460;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;2040
461;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;2040
462;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;2040
463;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;2040
464;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;2040
465;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;2040
466;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;2040
467;8;6,10883E+15;8,93912E+14;3,37144E+16;1,05503E+16;1,97561E+16;1,82943E+16;2040
468;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;2080
469;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;2080
470;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;2080
471;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;2080
472;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;2080
473;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;2080
474;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;2080
475;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;2080
476;8;6,11438E+14;8,93856E+15;3,37101E+16;1,05503E+16;1,98175E+16;1,83469E+16;2080
477;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;2120
478;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;2120
479;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;2120
480;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;2120
481;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;2120
482;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;2120
483;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;2120
484;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;2120
485;8;6,11438E+14;8,93856E+15;3,37101E+16;1,05503E+16;1,98175E+16;1,83469E+16;2120
486;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;2160
487;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;2160
488;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;2160
489;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;2160
490;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;2160
491;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;2160
492;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;2160
493;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;2160
494;8;6,10883E+15;8,93912E+14;3,37144E+16;1,05503E+16;1,97561E+16;1,82943E+16;2160
495;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;2200
496;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;2200
497;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;2200
498;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;2200
499;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;2200
500;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;2200
501;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;2200
502;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;2200
503;8;6,10883E+15;8,93912E+14;3,37144E+16;1,05503E+16;1,97561E+16;1,82943E+16;2200
504;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;2240
505;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;2240
506;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;2240
507;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;2240
508;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;2240
